image_filename,category,bottle_type,durability_score,chemical_safety_score,ergonomics_score
00001913.jpg,Wine Bottle,wine_bottle,8,9,6
00003827.jpg,Soda Bottle,soda_bottle,8,9,6
00004904.jpg,Soda Bottle,soda_bottle,7,6,8
00004893.jpg,Water Bottle,water_bottle,5,7,9
00003606.jpg,Plastic Bottles,plastic_bottles,5,9,7
00000513.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003488.jpg,Beer Bottles,beer_bottles,5,9,8
00002603.jpg,Wine Bottle,wine_bottle,5,7,7
00000478.jpg,Water Bottle,water_bottle,9,6,9
00002525.jpg,Wine Bottle,wine_bottle,9,7,8
00003567.jpg,Soda Bottle,soda_bottle,5,7,8
00002611.jpg,Soda Bottle,soda_bottle,9,6,9
00000949.jpg,Water Bottle,water_bottle,8,6,6
00004656.jpg,Wine Bottle,wine_bottle,5,8,9
00004724.jpg,Beer Bottles,beer_bottles,7,9,7
00003864.jpg,Water Bottle,water_bottle,5,9,9
00001178.jpg,Soda Bottle,soda_bottle,8,7,8
00001653.jpg,Soda Bottle,soda_bottle,9,9,8
00001392.jpg,Wine Bottle,wine_bottle,9,9,8
00003358.jpg,Soda Bottle,soda_bottle,6,6,8
00000891.jpg,Water Bottle,water_bottle,8,9,7
00004318.jpg,Water Bottle,water_bottle,6,9,8
00001598.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003004.jpg,Plastic Bottles,plastic_bottles,7,6,8
00003392.jpg,Plastic Bottles,plastic_bottles,7,6,6
00003561.jpg,Water Bottle,water_bottle,8,6,8
00003706.jpg,Plastic Bottles,plastic_bottles,6,9,8
00002539.jpg,Wine Bottle,wine_bottle,5,8,7
00002563.jpg,Plastic Bottles,plastic_bottles,8,9,7
00004446.jpg,Soda Bottle,soda_bottle,7,8,9
00001718.jpg,Plastic Bottles,plastic_bottles,5,7,7
00002380.jpg,Beer Bottles,beer_bottles,9,9,6
00001948.jpg,Plastic Bottles,plastic_bottles,5,9,8
00002460.jpg,Plastic Bottles,plastic_bottles,9,6,8
00003263.jpg,Soda Bottle,soda_bottle,8,9,6
00004092.jpg,Beer Bottles,beer_bottles,8,9,7
00001547.jpg,Beer Bottles,beer_bottles,6,8,6
00002931.jpg,Wine Bottle,wine_bottle,8,9,9
00004416.jpg,Water Bottle,water_bottle,5,9,7
00001720.jpg,Plastic Bottles,plastic_bottles,6,7,9
00003663.jpg,Water Bottle,water_bottle,6,9,9
00001962.jpg,Beer Bottles,beer_bottles,9,8,8
00003822.jpg,Water Bottle,water_bottle,5,7,7
00004015.jpg,Beer Bottles,beer_bottles,8,7,6
00002851.jpg,Beer Bottles,beer_bottles,7,8,8
00004306.jpg,Beer Bottles,beer_bottles,8,7,9
00004932.jpg,Plastic Bottles,plastic_bottles,5,7,7
00001849.jpg,Soda Bottle,soda_bottle,8,9,8
00001863.jpg,Plastic Bottles,plastic_bottles,9,9,6
00001006.jpg,Soda Bottle,soda_bottle,7,9,8
00001951.jpg,Beer Bottles,beer_bottles,6,7,8
00004237.jpg,Plastic Bottles,plastic_bottles,5,7,9
00000873.jpg,Plastic Bottles,plastic_bottles,8,8,6
00001607.jpg,Soda Bottle,soda_bottle,8,9,8
00003938.jpg,Wine Bottle,wine_bottle,8,9,6
00003852.jpg,Soda Bottle,soda_bottle,9,9,8
00001273.jpg,Soda Bottle,soda_bottle,5,9,6
00004855.jpg,Soda Bottle,soda_bottle,9,9,7
00001745.jpg,Water Bottle,water_bottle,8,7,8
00000481.jpg,Soda Bottle,soda_bottle,9,9,8
00001503.jpg,Water Bottle,water_bottle,7,6,6
00003627.jpg,Water Bottle,water_bottle,9,6,7
00001303.jpg,Water Bottle,water_bottle,6,9,7
00003942.jpg,Soda Bottle,soda_bottle,7,9,7
00003891.jpg,Wine Bottle,wine_bottle,7,9,9
00004346.jpg,Beer Bottles,beer_bottles,9,8,7
00000511.jpg,Wine Bottle,wine_bottle,9,8,9
00002095.jpg,Wine Bottle,wine_bottle,6,6,8
00004821.jpg,Wine Bottle,wine_bottle,5,6,8
00000304.jpg,Plastic Bottles,plastic_bottles,7,9,9
00000816.jpg,Water Bottle,water_bottle,5,7,7
00001241.jpg,Wine Bottle,wine_bottle,8,6,8
00001839.jpg,Plastic Bottles,plastic_bottles,7,6,9
00001726.jpg,Water Bottle,water_bottle,8,7,8
00002283.jpg,Water Bottle,water_bottle,6,7,9
00003027.jpg,Plastic Bottles,plastic_bottles,6,8,8
00004708.jpg,Water Bottle,water_bottle,7,9,8
00001778.jpg,Plastic Bottles,plastic_bottles,5,8,6
00003445.jpg,Soda Bottle,soda_bottle,7,6,6
00003970.jpg,Wine Bottle,wine_bottle,7,8,6
00001533.jpg,Plastic Bottles,plastic_bottles,5,6,8
00004456.jpg,Soda Bottle,soda_bottle,9,9,9
00001722.jpg,Wine Bottle,wine_bottle,6,8,6
00001103.jpg,Soda Bottle,soda_bottle,5,7,6
00002441.jpg,Soda Bottle,soda_bottle,9,9,8
00000888.jpg,Wine Bottle,wine_bottle,5,9,9
00003448.jpg,Plastic Bottles,plastic_bottles,8,9,8
00004148.jpg,Plastic Bottles,plastic_bottles,6,8,9
00000981.jpg,Soda Bottle,soda_bottle,5,7,8
00000286.jpg,Soda Bottle,soda_bottle,5,7,8
00002870.jpg,Plastic Bottles,plastic_bottles,9,8,7
00002692.jpg,Wine Bottle,wine_bottle,5,9,6
00000881.jpg,Beer Bottles,beer_bottles,7,8,8
00000638.jpg,Plastic Bottles,plastic_bottles,8,9,9
00003531.jpg,Water Bottle,water_bottle,9,9,7
00000489.jpg,Water Bottle,water_bottle,7,6,7
00000874.jpg,Beer Bottles,beer_bottles,8,6,8
00001286.jpg,Soda Bottle,soda_bottle,7,9,6
00001580.jpg,Beer Bottles,beer_bottles,8,7,9
00004025.jpg,Plastic Bottles,plastic_bottles,6,9,7
00001641.jpg,Soda Bottle,soda_bottle,5,8,9
00000654.jpg,Soda Bottle,soda_bottle,6,9,7
00001807.jpg,Beer Bottles,beer_bottles,9,9,7
00000258.jpg,Plastic Bottles,plastic_bottles,9,9,8
00001465.jpg,Wine Bottle,wine_bottle,9,6,7
00003813.jpg,Beer Bottles,beer_bottles,9,8,9
00004493.jpg,Soda Bottle,soda_bottle,7,6,8
00000731.jpg,Beer Bottles,beer_bottles,9,8,8
00001382.jpg,Wine Bottle,wine_bottle,6,9,7
00003999.jpg,Plastic Bottles,plastic_bottles,5,8,8
00004548.jpg,Wine Bottle,wine_bottle,8,6,8
00004461.jpg,Soda Bottle,soda_bottle,8,7,7
00004662.jpg,Plastic Bottles,plastic_bottles,8,8,9
00002454.jpg,Soda Bottle,soda_bottle,5,7,6
00003628.jpg,Beer Bottles,beer_bottles,8,9,8
00001393.jpg,Beer Bottles,beer_bottles,6,9,9
00003241.jpg,Soda Bottle,soda_bottle,9,6,6
00002705.jpg,Water Bottle,water_bottle,8,9,8
00002411.jpg,Water Bottle,water_bottle,9,6,9
00003804.jpg,Soda Bottle,soda_bottle,9,6,7
00004613.jpg,Wine Bottle,wine_bottle,6,6,7
00003063.jpg,Soda Bottle,soda_bottle,8,6,7
00004807.jpg,Wine Bottle,wine_bottle,9,8,8
00000608.jpg,Soda Bottle,soda_bottle,8,9,7
00003441.jpg,Beer Bottles,beer_bottles,7,8,9
00004829.jpg,Beer Bottles,beer_bottles,5,9,9
00001861.jpg,Water Bottle,water_bottle,5,6,8
00003459.jpg,Soda Bottle,soda_bottle,6,9,8
00000261.jpg,Plastic Bottles,plastic_bottles,5,6,6
00002827.jpg,Beer Bottles,beer_bottles,8,9,8
00004794.jpg,Wine Bottle,wine_bottle,7,6,6
00000927.jpg,Soda Bottle,soda_bottle,8,7,7
00000787.jpg,Water Bottle,water_bottle,7,7,9
00001989.jpg,Plastic Bottles,plastic_bottles,9,7,8
00004922.jpg,Plastic Bottles,plastic_bottles,6,9,6
00001289.jpg,Beer Bottles,beer_bottles,5,8,8
00002338.jpg,Water Bottle,water_bottle,7,6,8
00003127.jpg,Beer Bottles,beer_bottles,7,8,7
00001630.jpg,Water Bottle,water_bottle,7,9,6
00002825.jpg,Plastic Bottles,plastic_bottles,9,8,8
00003105.jpg,Soda Bottle,soda_bottle,9,8,8
00000161.jpg,Plastic Bottles,plastic_bottles,6,7,8
00001511.jpg,Wine Bottle,wine_bottle,7,8,9
00004095.jpg,Soda Bottle,soda_bottle,7,8,9
00004848.jpg,Beer Bottles,beer_bottles,8,7,8
00003497.jpg,Beer Bottles,beer_bottles,5,9,9
00003965.jpg,Wine Bottle,wine_bottle,6,7,9
00004035.jpg,Plastic Bottles,plastic_bottles,9,6,9
00004774.jpg,Wine Bottle,wine_bottle,5,6,8
00002648.jpg,Plastic Bottles,plastic_bottles,6,6,8
00004364.jpg,Plastic Bottles,plastic_bottles,5,9,8
00002808.jpg,Soda Bottle,soda_bottle,7,8,8
00004928.jpg,Beer Bottles,beer_bottles,8,7,6
00004394.jpg,Water Bottle,water_bottle,5,6,7
00001380.jpg,Soda Bottle,soda_bottle,7,7,9
00004194.jpg,Plastic Bottles,plastic_bottles,6,9,9
00001577.jpg,Wine Bottle,wine_bottle,9,9,8
00003824.jpg,Beer Bottles,beer_bottles,6,7,7
00000001.jpg,Beer Bottles,beer_bottles,7,7,6
00004823.jpg,Soda Bottle,soda_bottle,8,7,8
00002626.jpg,Soda Bottle,soda_bottle,5,9,9
00004710.jpg,Beer Bottles,beer_bottles,9,6,9
00002096.jpg,Beer Bottles,beer_bottles,9,6,6
00003760.jpg,Soda Bottle,soda_bottle,9,8,7
00001554.jpg,Soda Bottle,soda_bottle,7,7,8
00002043.jpg,Wine Bottle,wine_bottle,7,8,8
00002989.jpg,Soda Bottle,soda_bottle,6,9,9
00000204.jpg,Water Bottle,water_bottle,9,7,9
00000818.jpg,Plastic Bottles,plastic_bottles,8,8,8
00004654.jpg,Soda Bottle,soda_bottle,9,6,9
00000466.jpg,Water Bottle,water_bottle,6,8,7
00004450.jpg,Soda Bottle,soda_bottle,6,8,8
00003182.jpg,Beer Bottles,beer_bottles,8,6,8
00002412.jpg,Beer Bottles,beer_bottles,5,9,6
00004190.jpg,Beer Bottles,beer_bottles,7,9,6
00002174.jpg,Soda Bottle,soda_bottle,5,8,9
00003784.jpg,Soda Bottle,soda_bottle,8,8,8
00000146.jpg,Soda Bottle,soda_bottle,6,8,6
00001179.jpg,Wine Bottle,wine_bottle,7,6,9
00001655.jpg,Water Bottle,water_bottle,5,8,8
00004185.jpg,Wine Bottle,wine_bottle,9,8,8
00004301.jpg,Soda Bottle,soda_bottle,9,8,8
00001915.jpg,Plastic Bottles,plastic_bottles,8,9,6
00000421.jpg,Water Bottle,water_bottle,8,6,6
00002974.jpg,Plastic Bottles,plastic_bottles,8,6,8
00003376.jpg,Soda Bottle,soda_bottle,8,7,7
00002741.jpg,Water Bottle,water_bottle,5,6,8
00002768.jpg,Water Bottle,water_bottle,7,6,8
00003649.jpg,Beer Bottles,beer_bottles,7,9,6
00000702.jpg,Beer Bottles,beer_bottles,7,9,8
00001378.jpg,Soda Bottle,soda_bottle,9,9,7
00003476.jpg,Wine Bottle,wine_bottle,5,8,8
00002012.jpg,Water Bottle,water_bottle,9,9,8
00001315.jpg,Plastic Bottles,plastic_bottles,7,9,8
00004740.jpg,Wine Bottle,wine_bottle,8,6,8
00001920.jpg,Wine Bottle,wine_bottle,5,9,9
00003684.jpg,Beer Bottles,beer_bottles,7,7,9
00004174.jpg,Plastic Bottles,plastic_bottles,5,8,8
00001715.jpg,Plastic Bottles,plastic_bottles,5,8,7
00002383.jpg,Water Bottle,water_bottle,5,8,6
00000266.jpg,Wine Bottle,wine_bottle,6,8,6
00003640.jpg,Water Bottle,water_bottle,9,7,6
00000040.jpg,Water Bottle,water_bottle,7,8,9
00000249.jpg,Water Bottle,water_bottle,5,7,8
00001907.jpg,Water Bottle,water_bottle,9,9,8
00004217.jpg,Water Bottle,water_bottle,9,9,9
00004644.jpg,Beer Bottles,beer_bottles,7,9,8
00003274.jpg,Wine Bottle,wine_bottle,6,9,7
00004046.jpg,Beer Bottles,beer_bottles,5,8,8
00003128.jpg,Water Bottle,water_bottle,7,8,8
00000649.jpg,Plastic Bottles,plastic_bottles,5,9,8
00002162.jpg,Plastic Bottles,plastic_bottles,6,9,9
00003031.jpg,Wine Bottle,wine_bottle,9,9,8
00000719.jpg,Plastic Bottles,plastic_bottles,8,9,8
00002621.jpg,Plastic Bottles,plastic_bottles,8,9,8
00000663.jpg,Water Bottle,water_bottle,5,8,9
00001152.jpg,Wine Bottle,wine_bottle,5,9,6
00004930.jpg,Wine Bottle,wine_bottle,7,9,7
00001730.jpg,Wine Bottle,wine_bottle,9,7,8
00003366.jpg,Water Bottle,water_bottle,5,8,9
00004972.jpg,Wine Bottle,wine_bottle,6,7,8
00000868.jpg,Soda Bottle,soda_bottle,8,9,7
00003491.jpg,Water Bottle,water_bottle,9,9,9
00003535.jpg,Beer Bottles,beer_bottles,5,6,8
00004088.jpg,Beer Bottles,beer_bottles,9,6,6
00002605.jpg,Wine Bottle,wine_bottle,5,6,7
00004252.jpg,Beer Bottles,beer_bottles,8,7,8
00002122.jpg,Plastic Bottles,plastic_bottles,6,9,8
00002463.jpg,Soda Bottle,soda_bottle,7,9,8
00001244.jpg,Beer Bottles,beer_bottles,8,8,8
00000042.jpg,Soda Bottle,soda_bottle,6,8,8
00003315.jpg,Wine Bottle,wine_bottle,7,9,6
00001104.jpg,Water Bottle,water_bottle,5,7,7
00000377.jpg,Wine Bottle,wine_bottle,7,8,6
00004315.jpg,Beer Bottles,beer_bottles,5,9,6
00001834.jpg,Wine Bottle,wine_bottle,7,8,9
00000001.jpg,Water Bottle,water_bottle,5,6,6
00000892.jpg,Water Bottle,water_bottle,9,6,8
00004701.jpg,Soda Bottle,soda_bottle,6,6,8
00003648.jpg,Wine Bottle,wine_bottle,6,9,7
00003699.jpg,Soda Bottle,soda_bottle,5,8,7
00000709.jpg,Water Bottle,water_bottle,6,9,6
00004974.jpg,Plastic Bottles,plastic_bottles,8,9,8
00003087.jpg,Soda Bottle,soda_bottle,5,6,9
00003591.jpg,Beer Bottles,beer_bottles,6,9,8
00004007.jpg,Water Bottle,water_bottle,7,9,7
00001452.jpg,Beer Bottles,beer_bottles,9,9,8
00000950.jpg,Wine Bottle,wine_bottle,6,8,7
00002461.jpg,Wine Bottle,wine_bottle,8,9,6
00000889.jpg,Beer Bottles,beer_bottles,5,7,9
00000625.jpg,Plastic Bottles,plastic_bottles,5,9,6
00001744.jpg,Wine Bottle,wine_bottle,9,9,8
00000337.jpg,Water Bottle,water_bottle,9,7,9
00000237.jpg,Soda Bottle,soda_bottle,9,7,8
00003616.jpg,Plastic Bottles,plastic_bottles,7,7,8
00002517.jpg,Soda Bottle,soda_bottle,5,8,6
00004568.jpg,Water Bottle,water_bottle,8,9,9
00000878.jpg,Plastic Bottles,plastic_bottles,6,9,9
00000596.jpg,Water Bottle,water_bottle,5,7,9
00000084.jpg,Wine Bottle,wine_bottle,5,6,8
00002211.jpg,Plastic Bottles,plastic_bottles,8,8,8
00000322.jpg,Wine Bottle,wine_bottle,8,6,6
00002191.jpg,Beer Bottles,beer_bottles,9,9,9
00000958.jpg,Wine Bottle,wine_bottle,7,9,8
00003920.jpg,Plastic Bottles,plastic_bottles,5,9,8
00001910.jpg,Wine Bottle,wine_bottle,8,9,7
00000542.jpg,Beer Bottles,beer_bottles,5,9,9
00002097.jpg,Plastic Bottles,plastic_bottles,9,9,8
00004824.jpg,Wine Bottle,wine_bottle,7,9,8
00000479.jpg,Soda Bottle,soda_bottle,9,9,8
00003625.jpg,Soda Bottle,soda_bottle,5,9,8
00002617.jpg,Plastic Bottles,plastic_bottles,5,9,7
00003750.jpg,Plastic Bottles,plastic_bottles,6,6,8
00003250.jpg,Soda Bottle,soda_bottle,6,7,8
00003521.jpg,Soda Bottle,soda_bottle,6,6,8
00002873.jpg,Wine Bottle,wine_bottle,7,7,7
00004698.jpg,Plastic Bottles,plastic_bottles,8,9,8
00002263.jpg,Soda Bottle,soda_bottle,9,9,8
00002537.jpg,Soda Bottle,soda_bottle,8,7,9
00002979.jpg,Plastic Bottles,plastic_bottles,5,7,6
00001993.jpg,Soda Bottle,soda_bottle,8,8,9
00004619.jpg,Plastic Bottles,plastic_bottles,6,6,8
00004745.jpg,Soda Bottle,soda_bottle,5,8,7
00002386.jpg,Plastic Bottles,plastic_bottles,6,6,6
00000394.jpg,Plastic Bottles,plastic_bottles,7,7,7
00003290.jpg,Water Bottle,water_bottle,7,6,6
00002969.jpg,Wine Bottle,wine_bottle,8,9,6
00000311.jpg,Beer Bottles,beer_bottles,6,7,8
00001966.jpg,Water Bottle,water_bottle,7,9,8
00002452.jpg,Plastic Bottles,plastic_bottles,6,9,6
00004094.jpg,Wine Bottle,wine_bottle,6,7,6
00000971.jpg,Wine Bottle,wine_bottle,8,9,7
00000122.jpg,Soda Bottle,soda_bottle,7,9,8
00002400.jpg,Beer Bottles,beer_bottles,6,9,6
00001731.jpg,Wine Bottle,wine_bottle,5,9,8
00003174.jpg,Soda Bottle,soda_bottle,5,8,8
00000411.jpg,Beer Bottles,beer_bottles,9,9,6
00004987.jpg,Wine Bottle,wine_bottle,6,7,8
00002108.jpg,Plastic Bottles,plastic_bottles,5,9,8
00002647.jpg,Beer Bottles,beer_bottles,7,8,6
00002243.jpg,Soda Bottle,soda_bottle,7,7,8
00000558.jpg,Water Bottle,water_bottle,5,8,9
00003918.jpg,Wine Bottle,wine_bottle,9,9,8
00003912.jpg,Plastic Bottles,plastic_bottles,6,9,8
00002003.jpg,Water Bottle,water_bottle,6,8,7
00000403.jpg,Beer Bottles,beer_bottles,8,9,9
00001471.jpg,Beer Bottles,beer_bottles,7,9,6
00004467.jpg,Plastic Bottles,plastic_bottles,9,7,9
00001726.jpg,Wine Bottle,wine_bottle,5,9,6
00003664.jpg,Beer Bottles,beer_bottles,6,9,7
00001947.jpg,Water Bottle,water_bottle,6,8,8
00001415.jpg,Water Bottle,water_bottle,6,7,6
00003682.jpg,Wine Bottle,wine_bottle,5,6,8
00001610.jpg,Plastic Bottles,plastic_bottles,8,9,7
00002749.jpg,Soda Bottle,soda_bottle,9,9,8
00002459.jpg,Plastic Bottles,plastic_bottles,9,6,6
00002405.jpg,Plastic Bottles,plastic_bottles,7,9,8
00001847.jpg,Soda Bottle,soda_bottle,7,9,9
00004715.jpg,Water Bottle,water_bottle,6,9,8
00001872.jpg,Wine Bottle,wine_bottle,8,9,8
00004682.jpg,Wine Bottle,wine_bottle,7,7,8
00000509.jpg,Soda Bottle,soda_bottle,7,8,6
00004926.jpg,Wine Bottle,wine_bottle,7,7,8
00000991.jpg,Wine Bottle,wine_bottle,9,6,8
00003455.jpg,Wine Bottle,wine_bottle,9,6,9
00000853.jpg,Plastic Bottles,plastic_bottles,6,9,8
00003001.jpg,Wine Bottle,wine_bottle,7,9,8
00001617.jpg,Wine Bottle,wine_bottle,5,9,7
00002902.jpg,Soda Bottle,soda_bottle,5,7,9
00002632.jpg,Plastic Bottles,plastic_bottles,9,9,8
00002679.jpg,Soda Bottle,soda_bottle,8,9,7
00002711.jpg,Soda Bottle,soda_bottle,5,9,6
00000590.jpg,Soda Bottle,soda_bottle,8,9,8
00002259.jpg,Beer Bottles,beer_bottles,9,8,6
00002196.jpg,Water Bottle,water_bottle,8,7,7
00004672.jpg,Beer Bottles,beer_bottles,5,8,9
00001274.jpg,Water Bottle,water_bottle,6,9,6
00004104.jpg,Soda Bottle,soda_bottle,5,6,6
00002414.jpg,Water Bottle,water_bottle,7,7,7
00001950.jpg,Water Bottle,water_bottle,5,7,9
00001889.jpg,Wine Bottle,wine_bottle,5,8,6
00001825.jpg,Plastic Bottles,plastic_bottles,6,6,8
00003443.jpg,Beer Bottles,beer_bottles,8,7,9
00003264.jpg,Water Bottle,water_bottle,6,6,8
00001015.jpg,Soda Bottle,soda_bottle,9,6,8
00000016.jpg,Soda Bottle,soda_bottle,5,9,9
00001330.jpg,Water Bottle,water_bottle,8,6,6
00000163.jpg,Wine Bottle,wine_bottle,5,9,8
00000737.jpg,Wine Bottle,wine_bottle,8,7,6
00000191.jpg,Beer Bottles,beer_bottles,5,9,8
00002786.jpg,Water Bottle,water_bottle,8,6,6
00003401.jpg,Wine Bottle,wine_bottle,9,6,8
00004994.jpg,Soda Bottle,soda_bottle,6,9,8
00000900.jpg,Beer Bottles,beer_bottles,6,9,6
00002694.jpg,Soda Bottle,soda_bottle,9,9,8
00003273.jpg,Soda Bottle,soda_bottle,8,8,9
00000029.jpg,Plastic Bottles,plastic_bottles,8,9,6
00002943.jpg,Beer Bottles,beer_bottles,5,9,8
00003168.jpg,Soda Bottle,soda_bottle,7,7,8
00002509.jpg,Wine Bottle,wine_bottle,6,7,8
00004014.jpg,Wine Bottle,wine_bottle,6,6,6
00004050.jpg,Beer Bottles,beer_bottles,8,9,6
00000856.jpg,Wine Bottle,wine_bottle,6,9,8
00001775.jpg,Beer Bottles,beer_bottles,9,8,9
00000300.jpg,Water Bottle,water_bottle,8,9,8
00000647.jpg,Plastic Bottles,plastic_bottles,5,9,6
00000832.jpg,Water Bottle,water_bottle,6,8,7
00001311.jpg,Soda Bottle,soda_bottle,8,9,8
00003475.jpg,Wine Bottle,wine_bottle,9,7,8
00001906.jpg,Wine Bottle,wine_bottle,6,8,9
00004486.jpg,Soda Bottle,soda_bottle,8,9,7
00001819.jpg,Soda Bottle,soda_bottle,8,9,8
00004893.jpg,Plastic Bottles,plastic_bottles,6,8,8
00003964.jpg,Water Bottle,water_bottle,8,9,8
00000024.jpg,Plastic Bottles,plastic_bottles,7,9,9
00000988.jpg,Beer Bottles,beer_bottles,6,9,7
00001817.jpg,Soda Bottle,soda_bottle,7,9,8
00003335.jpg,Plastic Bottles,plastic_bottles,5,7,6
00000422.jpg,Wine Bottle,wine_bottle,9,6,6
00000940.jpg,Water Bottle,water_bottle,6,9,7
00002638.jpg,Soda Bottle,soda_bottle,7,9,9
00002425.jpg,Wine Bottle,wine_bottle,8,9,8
00002244.jpg,Beer Bottles,beer_bottles,6,9,8
00000189.jpg,Plastic Bottles,plastic_bottles,5,7,7
00000641.jpg,Wine Bottle,wine_bottle,7,8,7
00002636.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000710.jpg,Wine Bottle,wine_bottle,5,6,9
00000119.jpg,Soda Bottle,soda_bottle,6,8,8
00002420.jpg,Wine Bottle,wine_bottle,6,6,6
00001965.jpg,Beer Bottles,beer_bottles,7,8,8
00003530.jpg,Wine Bottle,wine_bottle,6,6,9
00001469.jpg,Beer Bottles,beer_bottles,6,9,8
00002849.jpg,Wine Bottle,wine_bottle,9,7,8
00000190.jpg,Soda Bottle,soda_bottle,7,9,9
00002977.jpg,Beer Bottles,beer_bottles,8,6,6
00000521.jpg,Soda Bottle,soda_bottle,9,9,8
00002859.jpg,Water Bottle,water_bottle,8,6,8
00004280.jpg,Beer Bottles,beer_bottles,9,9,8
00004040.jpg,Wine Bottle,wine_bottle,7,8,9
00004661.jpg,Soda Bottle,soda_bottle,6,8,6
00001085.jpg,Plastic Bottles,plastic_bottles,8,9,9
00002904.jpg,Plastic Bottles,plastic_bottles,8,6,8
00001946.jpg,Wine Bottle,wine_bottle,8,9,9
00003235.jpg,Beer Bottles,beer_bottles,6,7,8
00003320.jpg,Soda Bottle,soda_bottle,6,7,7
00002853.jpg,Water Bottle,water_bottle,6,8,6
00002510.jpg,Soda Bottle,soda_bottle,6,8,9
00001889.jpg,Water Bottle,water_bottle,6,9,9
00001301.jpg,Wine Bottle,wine_bottle,9,6,9
00000342.jpg,Wine Bottle,wine_bottle,6,9,8
00000751.jpg,Soda Bottle,soda_bottle,8,8,9
00003944.jpg,Soda Bottle,soda_bottle,6,9,8
00004752.jpg,Wine Bottle,wine_bottle,8,6,9
00003025.jpg,Plastic Bottles,plastic_bottles,5,9,8
00003442.jpg,Plastic Bottles,plastic_bottles,8,7,8
00002052.jpg,Soda Bottle,soda_bottle,6,8,7
00002729.jpg,Wine Bottle,wine_bottle,6,7,6
00003250.jpg,Wine Bottle,wine_bottle,9,8,9
00000349.jpg,Soda Bottle,soda_bottle,8,9,7
00001118.jpg,Water Bottle,water_bottle,6,8,6
00001415.jpg,Beer Bottles,beer_bottles,9,6,8
00000345.jpg,Plastic Bottles,plastic_bottles,6,6,9
00002039.jpg,Soda Bottle,soda_bottle,8,9,8
00002646.jpg,Beer Bottles,beer_bottles,7,8,7
00000900.jpg,Soda Bottle,soda_bottle,7,8,8
00000681.jpg,Water Bottle,water_bottle,9,9,8
00004092.jpg,Water Bottle,water_bottle,8,9,8
00004689.jpg,Soda Bottle,soda_bottle,8,8,8
00003148.jpg,Wine Bottle,wine_bottle,7,9,6
00004568.jpg,Wine Bottle,wine_bottle,6,9,9
00000667.jpg,Plastic Bottles,plastic_bottles,5,6,8
00002077.jpg,Soda Bottle,soda_bottle,5,9,9
00003103.jpg,Water Bottle,water_bottle,6,9,7
00003859.jpg,Beer Bottles,beer_bottles,6,8,7
00002616.jpg,Wine Bottle,wine_bottle,9,9,8
00003321.jpg,Water Bottle,water_bottle,7,9,8
00003845.jpg,Water Bottle,water_bottle,9,9,7
00004437.jpg,Wine Bottle,wine_bottle,6,7,7
00001755.jpg,Water Bottle,water_bottle,7,6,6
00002149.jpg,Soda Bottle,soda_bottle,8,9,6
00002528.jpg,Water Bottle,water_bottle,7,9,8
00004142.jpg,Wine Bottle,wine_bottle,9,8,9
00003017.jpg,Water Bottle,water_bottle,7,7,8
00004805.jpg,Wine Bottle,wine_bottle,7,9,8
00000114.jpg,Plastic Bottles,plastic_bottles,8,7,9
00003042.jpg,Wine Bottle,wine_bottle,5,7,9
00003601.jpg,Wine Bottle,wine_bottle,6,6,7
00000097.jpg,Soda Bottle,soda_bottle,9,8,9
00004409.jpg,Beer Bottles,beer_bottles,9,6,8
00001444.jpg,Plastic Bottles,plastic_bottles,5,9,7
00004040.jpg,Beer Bottles,beer_bottles,7,9,8
00000424.jpg,Water Bottle,water_bottle,6,6,9
00000269.jpg,Beer Bottles,beer_bottles,5,9,7
00004715.jpg,Beer Bottles,beer_bottles,8,9,7
00001334.jpg,Soda Bottle,soda_bottle,5,9,9
00004246.jpg,Beer Bottles,beer_bottles,7,7,9
00003807.jpg,Wine Bottle,wine_bottle,7,7,8
00001170.jpg,Water Bottle,water_bottle,8,7,9
00000669.jpg,Soda Bottle,soda_bottle,7,9,8
00001417.jpg,Wine Bottle,wine_bottle,6,9,7
00002790.jpg,Plastic Bottles,plastic_bottles,7,7,8
00004588.jpg,Water Bottle,water_bottle,5,7,9
00002495.jpg,Soda Bottle,soda_bottle,9,7,7
00001247.jpg,Water Bottle,water_bottle,8,6,6
00001020.jpg,Plastic Bottles,plastic_bottles,6,6,6
00001453.jpg,Soda Bottle,soda_bottle,8,6,7
00003055.jpg,Plastic Bottles,plastic_bottles,6,6,6
00001389.jpg,Plastic Bottles,plastic_bottles,5,9,9
00002916.jpg,Plastic Bottles,plastic_bottles,7,9,7
00003429.jpg,Beer Bottles,beer_bottles,5,6,8
00001488.jpg,Water Bottle,water_bottle,8,8,8
00000929.jpg,Wine Bottle,wine_bottle,9,6,7
00001023.jpg,Plastic Bottles,plastic_bottles,9,9,8
00000350.jpg,Beer Bottles,beer_bottles,9,6,8
00001196.jpg,Wine Bottle,wine_bottle,8,8,6
00003061.jpg,Beer Bottles,beer_bottles,6,7,8
00002677.jpg,Beer Bottles,beer_bottles,8,8,8
00004743.jpg,Wine Bottle,wine_bottle,6,7,9
00001091.jpg,Wine Bottle,wine_bottle,9,6,8
00001608.jpg,Wine Bottle,wine_bottle,9,6,8
00002176.jpg,Beer Bottles,beer_bottles,6,9,7
