image_filename,category,bottle_type,durability_score,chemical_safety_score,ergonomics_score
00000296.jpg,Beer Bottles,beer_bottles,7,7,8
00003394.jpg,Soda Bottle,soda_bottle,7,8,8
00004228.jpg,Beer Bottles,beer_bottles,7,7,7
00002584.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004454.jpg,Wine Bottle,wine_bottle,7,8,8
00000871.jpg,Water Bottle,water_bottle,7,8,7
00002588.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000759.jpg,Beer Bottles,beer_bottles,7,8,7
00004950.jpg,Water Bottle,water_bottle,7,8,7
00000845.jpg,Soda Bottle,soda_bottle,7,7,8
00004723.jpg,Water Bottle,water_bottle,7,8,7
00000577.jpg,Water Bottle,water_bottle,7,8,8
00002205.jpg,Water Bottle,water_bottle,7,8,8
00002464.jpg,Beer Bottles,beer_bottles,7,7,8
00002789.jpg,Water Bottle,water_bottle,7,8,7
00001599.jpg,Wine Bottle,wine_bottle,7,8,8
00000209.jpg,Beer Bottles,beer_bottles,7,8,8
00004147.jpg,Beer Bottles,beer_bottles,7,7,8
00001942.jpg,Water Bottle,water_bottle,7,8,8
00000175.jpg,Soda Bottle,soda_bottle,7,7,8
00004749.jpg,Wine Bottle,wine_bottle,7,8,8
00004882.jpg,Water Bottle,water_bottle,7,7,7
00000771.jpg,Plastic Bottles,plastic_bottles,7,8,7
00004455.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002256.jpg,Wine Bottle,wine_bottle,7,8,8
00002207.jpg,Plastic Bottles,plastic_bottles,7,7,7
00004180.jpg,Wine Bottle,wine_bottle,7,8,8
00003189.jpg,Water Bottle,water_bottle,7,8,8
00004071.jpg,Wine Bottle,wine_bottle,7,8,8
00003022.jpg,Wine Bottle,wine_bottle,7,8,8
00001522.jpg,Beer Bottles,beer_bottles,7,8,8
00003185.jpg,Beer Bottles,beer_bottles,7,8,8
00003698.jpg,Beer Bottles,beer_bottles,7,8,8
00001676.jpg,Soda Bottle,soda_bottle,7,7,8
00002698.jpg,Wine Bottle,wine_bottle,7,8,8
00002448.jpg,Soda Bottle,soda_bottle,7,8,8
00001988.jpg,Soda Bottle,soda_bottle,7,8,8
00002970.jpg,Water Bottle,water_bottle,7,8,8
00004035.jpg,Beer Bottles,beer_bottles,7,8,7
00003083.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004303.jpg,Water Bottle,water_bottle,7,8,8
00002248.jpg,Water Bottle,water_bottle,7,8,8
00001083.jpg,Wine Bottle,wine_bottle,7,8,7
00000405.jpg,Wine Bottle,wine_bottle,7,8,8
00004037.jpg,Beer Bottles,beer_bottles,7,8,7
00001509.jpg,Water Bottle,water_bottle,7,8,7
00001232.jpg,Beer Bottles,beer_bottles,7,8,7
00000373.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001110.jpg,Beer Bottles,beer_bottles,7,8,8
00003859.jpg,Soda Bottle,soda_bottle,6,8,7
00003688.jpg,Plastic Bottles,plastic_bottles,7,7,8
00000151.jpg,Beer Bottles,beer_bottles,7,8,7
00004513.jpg,Soda Bottle,soda_bottle,7,8,8
00002281.jpg,Plastic Bottles,plastic_bottles,7,8,7
00001002.jpg,Water Bottle,water_bottle,6,8,7
00002833.jpg,Water Bottle,water_bottle,7,8,8
00000523.jpg,Water Bottle,water_bottle,7,8,7
00004957.jpg,Soda Bottle,soda_bottle,7,7,7
00001989.jpg,Water Bottle,water_bottle,7,8,8
00002397.jpg,Wine Bottle,wine_bottle,7,8,8
00004223.jpg,Water Bottle,water_bottle,7,8,8
00004110.jpg,Wine Bottle,wine_bottle,7,8,7
00002930.jpg,Soda Bottle,soda_bottle,7,8,8
00000759.jpg,Wine Bottle,wine_bottle,6,8,8
00003648.jpg,Soda Bottle,soda_bottle,7,8,7
00002254.jpg,Wine Bottle,wine_bottle,8,8,7
00003771.jpg,Water Bottle,water_bottle,7,8,8
00000878.jpg,Soda Bottle,soda_bottle,7,8,8
00004397.jpg,Soda Bottle,soda_bottle,7,8,8
00002684.jpg,Beer Bottles,beer_bottles,7,8,7
00003435.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004788.jpg,Beer Bottles,beer_bottles,7,8,7
00000854.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003821.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002277.jpg,Wine Bottle,wine_bottle,7,8,8
00001582.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003759.jpg,Soda Bottle,soda_bottle,7,8,8
00001201.jpg,Wine Bottle,wine_bottle,7,8,7
00001171.jpg,Plastic Bottles,plastic_bottles,7,8,7
00001420.jpg,Plastic Bottles,plastic_bottles,7,7,7
00004969.jpg,Water Bottle,water_bottle,7,8,8
00001246.jpg,Plastic Bottles,plastic_bottles,7,7,8
00001057.jpg,Beer Bottles,beer_bottles,7,7,8
00000448.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000520.jpg,Wine Bottle,wine_bottle,7,8,8
00004999.jpg,Beer Bottles,beer_bottles,7,8,7
00001254.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004906.jpg,Wine Bottle,wine_bottle,7,8,8
00001585.jpg,Wine Bottle,wine_bottle,7,8,7
00001397.jpg,Beer Bottles,beer_bottles,7,8,8
00000059.jpg,Beer Bottles,beer_bottles,7,8,8
00003265.jpg,Water Bottle,water_bottle,8,8,8
00000538.jpg,Wine Bottle,wine_bottle,7,8,8
00000822.jpg,Wine Bottle,wine_bottle,7,7,8
00003134.jpg,Water Bottle,water_bottle,7,8,7
00003752.jpg,Water Bottle,water_bottle,7,8,8
00004825.jpg,Beer Bottles,beer_bottles,6,8,8
00004539.jpg,Beer Bottles,beer_bottles,7,8,7
00002721.jpg,Beer Bottles,beer_bottles,7,8,8
00002864.jpg,Soda Bottle,soda_bottle,7,8,7
00002775.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000879.jpg,Beer Bottles,beer_bottles,7,7,8
00000224.jpg,Water Bottle,water_bottle,7,8,7
00001056.jpg,Beer Bottles,beer_bottles,7,8,8
00002469.jpg,Wine Bottle,wine_bottle,7,8,8
00002772.jpg,Soda Bottle,soda_bottle,7,8,8
00000517.jpg,Soda Bottle,soda_bottle,7,8,8
00000664.jpg,Beer Bottles,beer_bottles,7,8,8
00002565.jpg,Soda Bottle,soda_bottle,7,8,8
00003182.jpg,Soda Bottle,soda_bottle,7,8,7
00000080.jpg,Plastic Bottles,plastic_bottles,6,8,7
00002700.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000785.jpg,Soda Bottle,soda_bottle,7,8,7
00001816.jpg,Wine Bottle,wine_bottle,7,8,8
00001122.jpg,Water Bottle,water_bottle,7,8,8
00002295.jpg,Wine Bottle,wine_bottle,7,8,8
00002731.jpg,Plastic Bottles,plastic_bottles,8,8,7
00004587.jpg,Soda Bottle,soda_bottle,6,8,8
00004571.jpg,Wine Bottle,wine_bottle,7,7,7
00002957.jpg,Beer Bottles,beer_bottles,7,8,7
00001375.jpg,Soda Bottle,soda_bottle,7,8,8
00000656.jpg,Water Bottle,water_bottle,7,7,8
00004169.jpg,Water Bottle,water_bottle,6,8,8
00003196.jpg,Beer Bottles,beer_bottles,7,8,8
00000906.jpg,Plastic Bottles,plastic_bottles,7,7,7
00000718.jpg,Wine Bottle,wine_bottle,7,8,7
00002312.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002817.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000075.jpg,Water Bottle,water_bottle,7,8,8
00004534.jpg,Plastic Bottles,plastic_bottles,7,8,7
00003953.jpg,Plastic Bottles,plastic_bottles,7,8,7
00004112.jpg,Beer Bottles,beer_bottles,7,8,7
00002194.jpg,Soda Bottle,soda_bottle,7,8,8
00002194.jpg,Beer Bottles,beer_bottles,7,8,8
00003195.jpg,Water Bottle,water_bottle,7,8,7
00001349.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000664.jpg,Wine Bottle,wine_bottle,7,8,8
00004846.jpg,Beer Bottles,beer_bottles,7,8,7
00001941.jpg,Wine Bottle,wine_bottle,7,8,8
00001497.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001089.jpg,Soda Bottle,soda_bottle,7,8,7
00002576.jpg,Beer Bottles,beer_bottles,7,7,8
00004183.jpg,Wine Bottle,wine_bottle,8,8,8
00001531.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000356.jpg,Water Bottle,water_bottle,7,8,8
00003906.jpg,Plastic Bottles,plastic_bottles,7,7,8
00001288.jpg,Beer Bottles,beer_bottles,7,8,8
00000985.jpg,Wine Bottle,wine_bottle,7,8,8
00001691.jpg,Water Bottle,water_bottle,7,8,8
00002734.jpg,Wine Bottle,wine_bottle,7,8,8
00004275.jpg,Beer Bottles,beer_bottles,7,8,7
00002653.jpg,Beer Bottles,beer_bottles,7,8,8
00002700.jpg,Water Bottle,water_bottle,7,8,8
00000205.jpg,Plastic Bottles,plastic_bottles,7,8,7
00004395.jpg,Water Bottle,water_bottle,7,8,8
00000809.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004567.jpg,Water Bottle,water_bottle,7,8,7
00000035.jpg,Beer Bottles,beer_bottles,7,8,7
00003320.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002093.jpg,Beer Bottles,beer_bottles,8,8,8
00003493.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000140.jpg,Soda Bottle,soda_bottle,7,8,8
00000556.jpg,Beer Bottles,beer_bottles,7,8,8
00003810.jpg,Wine Bottle,wine_bottle,7,8,8
00001874.jpg,Water Bottle,water_bottle,6,7,8
00004556.jpg,Water Bottle,water_bottle,7,8,8
00000303.jpg,Plastic Bottles,plastic_bottles,7,7,8
00000597.jpg,Beer Bottles,beer_bottles,7,8,8
00003875.jpg,Wine Bottle,wine_bottle,7,8,7
00004531.jpg,Water Bottle,water_bottle,7,8,7
00002212.jpg,Beer Bottles,beer_bottles,7,8,8
00004076.jpg,Beer Bottles,beer_bottles,7,8,8
00000039.jpg,Plastic Bottles,plastic_bottles,6,8,7
00001697.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001759.jpg,Soda Bottle,soda_bottle,7,8,7
00002986.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001619.jpg,Wine Bottle,wine_bottle,7,8,8
00002550.jpg,Beer Bottles,beer_bottles,7,8,8
00003038.jpg,Beer Bottles,beer_bottles,7,8,8
00000763.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004621.jpg,Beer Bottles,beer_bottles,7,8,7
00002501.jpg,Soda Bottle,soda_bottle,7,8,8
00001519.jpg,Beer Bottles,beer_bottles,7,8,7
00002826.jpg,Beer Bottles,beer_bottles,7,8,8
00002128.jpg,Wine Bottle,wine_bottle,6,8,8
00000325.jpg,Beer Bottles,beer_bottles,7,7,7
00000501.jpg,Soda Bottle,soda_bottle,7,8,7
00000572.jpg,Beer Bottles,beer_bottles,7,8,8
00003982.jpg,Wine Bottle,wine_bottle,7,8,7
00000622.jpg,Beer Bottles,beer_bottles,7,8,8
00004274.jpg,Soda Bottle,soda_bottle,7,8,8
00003045.jpg,Wine Bottle,wine_bottle,7,8,7
00003646.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004929.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003485.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002840.jpg,Soda Bottle,soda_bottle,7,8,8
00002621.jpg,Water Bottle,water_bottle,7,7,7
00002627.jpg,Wine Bottle,wine_bottle,7,8,8
00000380.jpg,Beer Bottles,beer_bottles,7,8,7
00000821.jpg,Water Bottle,water_bottle,6,8,8
00000131.jpg,Soda Bottle,soda_bottle,7,8,8
00004065.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002767.jpg,Wine Bottle,wine_bottle,7,7,8
00002889.jpg,Soda Bottle,soda_bottle,7,8,8
00001166.jpg,Soda Bottle,soda_bottle,7,8,7
00001991.jpg,Water Bottle,water_bottle,7,8,8
00003592.jpg,Wine Bottle,wine_bottle,7,7,8
00001618.jpg,Water Bottle,water_bottle,7,8,7
00002123.jpg,Water Bottle,water_bottle,7,8,8
00000635.jpg,Wine Bottle,wine_bottle,7,8,7
00002554.jpg,Water Bottle,water_bottle,7,8,8
00000996.jpg,Beer Bottles,beer_bottles,7,8,7
00002638.jpg,Wine Bottle,wine_bottle,7,8,7
00002174.jpg,Beer Bottles,beer_bottles,7,8,8
00003824.jpg,Wine Bottle,wine_bottle,7,8,7
00003020.jpg,Water Bottle,water_bottle,7,7,8
00003762.jpg,Water Bottle,water_bottle,7,8,8
00002702.jpg,Plastic Bottles,plastic_bottles,8,8,7
00001658.jpg,Water Bottle,water_bottle,7,8,8
00002569.jpg,Soda Bottle,soda_bottle,7,8,7
00000005.jpg,Soda Bottle,soda_bottle,7,8,8
00001928.jpg,Wine Bottle,wine_bottle,7,8,8
00004059.jpg,Wine Bottle,wine_bottle,7,8,8
00004186.jpg,Water Bottle,water_bottle,7,7,7
00000021.jpg,Water Bottle,water_bottle,7,8,7
00000124.jpg,Wine Bottle,wine_bottle,7,8,8
00003342.jpg,Wine Bottle,wine_bottle,7,8,8
00002707.jpg,Beer Bottles,beer_bottles,7,8,7
00004656.jpg,Water Bottle,water_bottle,7,8,7
00004320.jpg,Wine Bottle,wine_bottle,7,8,8
00000283.jpg,Wine Bottle,wine_bottle,7,8,7
00001874.jpg,Beer Bottles,beer_bottles,7,8,8
00000316.jpg,Plastic Bottles,plastic_bottles,7,7,8
00001829.jpg,Wine Bottle,wine_bottle,7,8,8
00000934.jpg,Soda Bottle,soda_bottle,7,8,7
00003309.jpg,Water Bottle,water_bottle,7,8,8
00000430.jpg,Water Bottle,water_bottle,7,7,8
00002083.jpg,Plastic Bottles,plastic_bottles,7,8,7
00001247.jpg,Wine Bottle,wine_bottle,7,8,8
00001567.jpg,Wine Bottle,wine_bottle,6,7,8
00002895.jpg,Wine Bottle,wine_bottle,7,8,8
00003937.jpg,Water Bottle,water_bottle,7,8,8
00003776.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000236.jpg,Water Bottle,water_bottle,7,8,8
00002104.jpg,Plastic Bottles,plastic_bottles,7,8,7
00002369.jpg,Plastic Bottles,plastic_bottles,8,8,8
00003553.jpg,Beer Bottles,beer_bottles,7,8,8
00002869.jpg,Water Bottle,water_bottle,7,8,8
00004763.jpg,Wine Bottle,wine_bottle,7,8,8
00001034.jpg,Soda Bottle,soda_bottle,7,8,8
00001241.jpg,Water Bottle,water_bottle,7,8,7
00002158.jpg,Soda Bottle,soda_bottle,7,8,7
00000299.jpg,Wine Bottle,wine_bottle,7,8,8
00000911.jpg,Wine Bottle,wine_bottle,7,8,8
00003665.jpg,Plastic Bottles,plastic_bottles,7,7,8
00001011.jpg,Water Bottle,water_bottle,7,8,8
00004153.jpg,Plastic Bottles,plastic_bottles,7,8,7
00001684.jpg,Soda Bottle,soda_bottle,7,8,7
00001453.jpg,Wine Bottle,wine_bottle,7,8,8
00001524.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004223.jpg,Soda Bottle,soda_bottle,7,8,8
00004874.jpg,Plastic Bottles,plastic_bottles,7,7,8
00004540.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000074.jpg,Plastic Bottles,plastic_bottles,7,8,7
00004778.jpg,Plastic Bottles,plastic_bottles,6,8,7
00003758.jpg,Water Bottle,water_bottle,7,8,8
00000971.jpg,Water Bottle,water_bottle,7,8,7
00004421.jpg,Soda Bottle,soda_bottle,7,8,8
00004194.jpg,Beer Bottles,beer_bottles,8,7,7
00004271.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000279.jpg,Beer Bottles,beer_bottles,7,8,8
00001230.jpg,Wine Bottle,wine_bottle,7,8,8
00003747.jpg,Water Bottle,water_bottle,7,7,8
00000267.jpg,Beer Bottles,beer_bottles,7,8,8
00004001.jpg,Beer Bottles,beer_bottles,7,8,7
00004879.jpg,Wine Bottle,wine_bottle,7,7,8
00001699.jpg,Plastic Bottles,plastic_bottles,7,7,8
00001313.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000274.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003172.jpg,Wine Bottle,wine_bottle,7,8,8
00004388.jpg,Water Bottle,water_bottle,7,8,8
00000233.jpg,Beer Bottles,beer_bottles,7,8,8
00004745.jpg,Beer Bottles,beer_bottles,7,9,7
00001355.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000842.jpg,Beer Bottles,beer_bottles,7,8,8
00003969.jpg,Water Bottle,water_bottle,8,8,8
00004119.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004837.jpg,Wine Bottle,wine_bottle,7,8,7
00001203.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000476.jpg,Water Bottle,water_bottle,7,8,7
00004348.jpg,Soda Bottle,soda_bottle,8,8,8
00002859.jpg,Soda Bottle,soda_bottle,7,8,7
00001739.jpg,Beer Bottles,beer_bottles,7,8,7
00003463.jpg,Wine Bottle,wine_bottle,7,8,8
00001805.jpg,Beer Bottles,beer_bottles,7,8,8
00003234.jpg,Wine Bottle,wine_bottle,7,8,8
00003109.jpg,Wine Bottle,wine_bottle,7,8,7
00000706.jpg,Water Bottle,water_bottle,7,8,8
00003043.jpg,Water Bottle,water_bottle,7,8,7
00001990.jpg,Water Bottle,water_bottle,7,8,8
00003048.jpg,Water Bottle,water_bottle,7,8,8
00000333.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004919.jpg,Soda Bottle,soda_bottle,7,8,8
00000266.jpg,Beer Bottles,beer_bottles,7,8,8
00001394.jpg,Plastic Bottles,plastic_bottles,7,8,7
00002458.jpg,Soda Bottle,soda_bottle,7,8,8
00002645.jpg,Water Bottle,water_bottle,7,8,8
00001930.jpg,Wine Bottle,wine_bottle,7,8,8
00000297.jpg,Soda Bottle,soda_bottle,7,8,8
00004318.jpg,Beer Bottles,beer_bottles,7,8,8
00000765.jpg,Wine Bottle,wine_bottle,8,8,8
00001134.jpg,Water Bottle,water_bottle,7,8,7
00002344.jpg,Soda Bottle,soda_bottle,7,8,8
00002329.jpg,Beer Bottles,beer_bottles,7,8,8
00001522.jpg,Soda Bottle,soda_bottle,7,7,8
00001599.jpg,Soda Bottle,soda_bottle,6,8,7
00001742.jpg,Water Bottle,water_bottle,7,8,8
00003454.jpg,Beer Bottles,beer_bottles,7,8,8
00001144.jpg,Soda Bottle,soda_bottle,7,7,8
00000544.jpg,Water Bottle,water_bottle,7,8,7
00000680.jpg,Wine Bottle,wine_bottle,7,8,7
00001837.jpg,Beer Bottles,beer_bottles,7,8,8
00000407.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002678.jpg,Water Bottle,water_bottle,7,8,7
00004518.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000914.jpg,Soda Bottle,soda_bottle,7,8,7
00004229.jpg,Soda Bottle,soda_bottle,7,8,8
00003312.jpg,Wine Bottle,wine_bottle,7,8,7
00001453.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002485.jpg,Water Bottle,water_bottle,7,7,8
00001936.jpg,Soda Bottle,soda_bottle,7,8,8
00003200.jpg,Beer Bottles,beer_bottles,7,8,7
00000691.jpg,Wine Bottle,wine_bottle,7,8,7
00000962.jpg,Water Bottle,water_bottle,7,8,7
00001870.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001454.jpg,Beer Bottles,beer_bottles,7,8,8
00002297.jpg,Soda Bottle,soda_bottle,7,8,8
00000639.jpg,Water Bottle,water_bottle,7,8,7
00000485.jpg,Water Bottle,water_bottle,7,8,7
00000450.jpg,Beer Bottles,beer_bottles,7,7,8
00003893.jpg,Beer Bottles,beer_bottles,7,7,8
00000212.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001607.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001940.jpg,Beer Bottles,beer_bottles,7,8,8
00002514.jpg,Water Bottle,water_bottle,7,8,8
00000903.jpg,Soda Bottle,soda_bottle,8,8,8
00004809.jpg,Wine Bottle,wine_bottle,7,8,8
00001608.jpg,Water Bottle,water_bottle,6,8,8
00000451.jpg,Water Bottle,water_bottle,7,8,8
00000001.jpg,Soda Bottle,soda_bottle,7,8,8
00003962.jpg,Soda Bottle,soda_bottle,8,8,8
00000275.jpg,Plastic Bottles,plastic_bottles,8,8,8
00002931.jpg,Water Bottle,water_bottle,7,8,8
00001853.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001279.jpg,Wine Bottle,wine_bottle,7,8,8
00002331.jpg,Soda Bottle,soda_bottle,7,8,8
00004727.jpg,Water Bottle,water_bottle,7,8,8
00001823.jpg,Soda Bottle,soda_bottle,7,8,7
00002187.jpg,Water Bottle,water_bottle,7,8,7
00003084.jpg,Beer Bottles,beer_bottles,7,8,7
00004114.jpg,Beer Bottles,beer_bottles,7,8,8
00000880.jpg,Beer Bottles,beer_bottles,7,8,8
00001838.jpg,Soda Bottle,soda_bottle,8,8,8
00003968.jpg,Soda Bottle,soda_bottle,7,8,8
00004055.jpg,Beer Bottles,beer_bottles,7,8,8
00003073.jpg,Water Bottle,water_bottle,7,8,8
00001327.jpg,Soda Bottle,soda_bottle,7,8,8
00003895.jpg,Water Bottle,water_bottle,7,7,7
00003226.jpg,Soda Bottle,soda_bottle,7,8,8
00004201.jpg,Soda Bottle,soda_bottle,8,8,8
00002164.jpg,Wine Bottle,wine_bottle,7,8,8
00000337.jpg,Plastic Bottles,plastic_bottles,7,8,7
00001995.jpg,Beer Bottles,beer_bottles,7,8,7
00002904.jpg,Wine Bottle,wine_bottle,7,8,8
00001061.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002017.jpg,Soda Bottle,soda_bottle,7,8,8
00002647.jpg,Wine Bottle,wine_bottle,7,8,8
00000659.jpg,Soda Bottle,soda_bottle,7,8,7
00001667.jpg,Wine Bottle,wine_bottle,7,8,7
00003327.jpg,Plastic Bottles,plastic_bottles,7,8,7
00000767.jpg,Water Bottle,water_bottle,7,8,8
00003932.jpg,Beer Bottles,beer_bottles,7,8,7
00000334.jpg,Plastic Bottles,plastic_bottles,7,8,7
00003428.jpg,Plastic Bottles,plastic_bottles,7,8,8
00002009.jpg,Soda Bottle,soda_bottle,7,8,8
00000361.jpg,Plastic Bottles,plastic_bottles,7,8,7
00002354.jpg,Water Bottle,water_bottle,7,8,8
00002061.jpg,Water Bottle,water_bottle,7,8,8
00001171.jpg,Water Bottle,water_bottle,7,8,7
00004621.jpg,Soda Bottle,soda_bottle,7,8,7
00000406.jpg,Beer Bottles,beer_bottles,8,8,8
00000096.jpg,Water Bottle,water_bottle,7,8,8
00000483.jpg,Water Bottle,water_bottle,6,8,8
00001798.jpg,Water Bottle,water_bottle,7,7,7
00003405.jpg,Beer Bottles,beer_bottles,7,7,7
00003581.jpg,Soda Bottle,soda_bottle,7,8,7
00001718.jpg,Wine Bottle,wine_bottle,7,8,8
00000223.jpg,Water Bottle,water_bottle,7,8,8
00002954.jpg,Beer Bottles,beer_bottles,7,8,8
00000245.jpg,Plastic Bottles,plastic_bottles,8,8,8
00000280.jpg,Soda Bottle,soda_bottle,7,8,8
00004845.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003249.jpg,Wine Bottle,wine_bottle,7,8,8
00001142.jpg,Water Bottle,water_bottle,7,8,8
00000352.jpg,Plastic Bottles,plastic_bottles,7,8,7
00002781.jpg,Water Bottle,water_bottle,7,8,8
00001575.jpg,Wine Bottle,wine_bottle,7,8,8
00001157.jpg,Plastic Bottles,plastic_bottles,7,7,7
00002725.jpg,Beer Bottles,beer_bottles,7,7,7
00004119.jpg,Water Bottle,water_bottle,7,8,8
00002015.jpg,Beer Bottles,beer_bottles,7,8,8
00000291.jpg,Beer Bottles,beer_bottles,6,8,7
00002297.jpg,Plastic Bottles,plastic_bottles,6,8,8
00002592.jpg,Water Bottle,water_bottle,7,7,8
00000207.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000990.jpg,Wine Bottle,wine_bottle,7,7,8
00000235.jpg,Soda Bottle,soda_bottle,7,8,8
00002949.jpg,Beer Bottles,beer_bottles,7,8,8
00000139.jpg,Water Bottle,water_bottle,7,7,8
00000896.jpg,Beer Bottles,beer_bottles,7,8,8
00000956.jpg,Water Bottle,water_bottle,7,8,8
00003095.jpg,Beer Bottles,beer_bottles,7,8,7
00002508.jpg,Soda Bottle,soda_bottle,7,8,8
00001815.jpg,Water Bottle,water_bottle,7,8,8
00003201.jpg,Beer Bottles,beer_bottles,7,8,8
00001682.jpg,Soda Bottle,soda_bottle,7,8,8
00002947.jpg,Water Bottle,water_bottle,7,8,8
00001671.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000552.jpg,Water Bottle,water_bottle,8,8,7
00001528.jpg,Soda Bottle,soda_bottle,7,8,7
00003031.jpg,Plastic Bottles,plastic_bottles,7,8,7
00003184.jpg,Plastic Bottles,plastic_bottles,7,8,8
00001213.jpg,Beer Bottles,beer_bottles,7,7,8
00000637.jpg,Plastic Bottles,plastic_bottles,7,8,8
00003514.jpg,Water Bottle,water_bottle,7,8,8
00004716.jpg,Beer Bottles,beer_bottles,7,8,8
00001293.jpg,Water Bottle,water_bottle,7,8,8
00003487.jpg,Wine Bottle,wine_bottle,7,8,8
00001109.jpg,Beer Bottles,beer_bottles,7,8,8
00001408.jpg,Beer Bottles,beer_bottles,7,8,8
00003630.jpg,Beer Bottles,beer_bottles,7,8,7
00000008.jpg,Soda Bottle,soda_bottle,7,8,7
00003474.jpg,Water Bottle,water_bottle,7,8,7
00002907.jpg,Soda Bottle,soda_bottle,7,8,7
00001601.jpg,Beer Bottles,beer_bottles,7,8,7
00003525.jpg,Soda Bottle,soda_bottle,7,8,7
00004525.jpg,Water Bottle,water_bottle,7,8,8
00001544.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004369.jpg,Beer Bottles,beer_bottles,7,8,7
00000154.jpg,Wine Bottle,wine_bottle,7,7,8
00003088.jpg,Water Bottle,water_bottle,7,8,8
00002318.jpg,Water Bottle,water_bottle,7,8,8
00000412.jpg,Water Bottle,water_bottle,7,8,8
00002037.jpg,Water Bottle,water_bottle,7,8,8
00001669.jpg,Beer Bottles,beer_bottles,7,8,8
00002021.jpg,Wine Bottle,wine_bottle,7,8,8
00002266.jpg,Water Bottle,water_bottle,7,8,7
00004606.jpg,Beer Bottles,beer_bottles,7,8,8
00004265.jpg,Water Bottle,water_bottle,7,8,7
00003862.jpg,Beer Bottles,beer_bottles,7,8,8
00002541.jpg,Wine Bottle,wine_bottle,7,8,8
00002859.jpg,Wine Bottle,wine_bottle,7,8,8
00003573.jpg,Beer Bottles,beer_bottles,7,7,8
00001630.jpg,Soda Bottle,soda_bottle,7,7,7
00000738.jpg,Water Bottle,water_bottle,7,8,8
00002673.jpg,Wine Bottle,wine_bottle,7,8,8
00002063.jpg,Soda Bottle,soda_bottle,7,8,8
00003464.jpg,Water Bottle,water_bottle,7,8,8
00001171.jpg,Wine Bottle,wine_bottle,7,8,7
00003150.jpg,Wine Bottle,wine_bottle,7,8,8
00001526.jpg,Soda Bottle,soda_bottle,7,8,7
00002559.jpg,Plastic Bottles,plastic_bottles,7,8,8
00000525.jpg,Soda Bottle,soda_bottle,7,8,8
00000919.jpg,Wine Bottle,wine_bottle,7,8,7
00003546.jpg,Wine Bottle,wine_bottle,7,8,8
00000732.jpg,Wine Bottle,wine_bottle,7,7,8
00002374.jpg,Wine Bottle,wine_bottle,7,8,8
00003707.jpg,Plastic Bottles,plastic_bottles,7,8,8
00004006.jpg,Wine Bottle,wine_bottle,7,7,8
00004516.jpg,Water Bottle,water_bottle,7,8,7
00002814.jpg,Soda Bottle,soda_bottle,7,8,8
00000052.jpg,Plastic Bottles,plastic_bottles,7,8,8
